X Coordinate, Y Coordinate, Z Coordinate
1777.8915,1174.6714,-3.0994,
1777.5134,1174.4740,-3.4392,
1777.6195,1174.1984,-3.4643,
1777.6195,1174.1984,-3.4643,
1777.5134,1174.4740,-3.4392,
1777.2479,1174.0145,-3.8219,
1777.5134,1174.4740,-3.4392,
1777.1465,1174.2825,-3.7943,
1777.2479,1174.0145,-3.8219,
1777.2479,1174.0145,-3.8219,
1777.1465,1174.2825,-3.7943,
1776.8883,1173.8367,-4.1943,
1777.1465,1174.2825,-3.7943,
1776.7913,1174.0968,-4.1641,
1776.8883,1173.8367,-4.1943,
1776.8883,1173.8367,-4.1943,
1776.7913,1174.0968,-4.1641,
1776.5410,1173.6649,-4.5811,
1776.7913,1174.0968,-4.1641,
1776.4481,1173.9177,-4.5484,
1776.5410,1173.6649,-4.5811,
1776.5410,1173.6649,-4.5811,
1776.4481,1173.9177,-4.5484,
1776.2068,1173.4996,-4.9818,
1776.4481,1173.9177,-4.5484,
1776.1177,1173.7451,-4.9464,
1776.2068,1173.4996,-4.9818,
1776.2068,1173.4996,-4.9818,
1776.1177,1173.7451,-4.9464,
1775.8857,1173.3408,-5.3958,
1776.1177,1173.7451,-4.9464,
1775.8002,1173.5795,-5.3577,
1775.8857,1173.3408,-5.3958,
1786.6453,1177.5259,0.0000,
1786.4335,1177.9921,0.0000,
1786.1404,1177.3031,-0.0102,
1786.4335,1177.9921,0.0000,
1785.9357,1177.7593,-0.0101,
1786.1404,1177.3031,-0.0102,
1786.1404,1177.3031,-0.0102,
1785.9357,1177.7593,-0.0101,
1785.6361,1177.0806,-0.0406,
1785.9357,1177.7593,-0.0101,
1785.4385,1177.5267,-0.0403,
1785.6361,1177.0806,-0.0406,
1785.6361,1177.0806,-0.0406,
1785.4385,1177.5267,-0.0403,
1785.1332,1176.8586,-0.0913,
1785.4385,1177.5267,-0.0403,
1784.9427,1177.2948,-0.0906,
1785.1332,1176.8586,-0.0913,
1785.1332,1176.8586,-0.0913,
1784.9427,1177.2948,-0.0906,
1784.6323,1176.6376,-0.1623,
1784.9427,1177.2948,-0.0906,
1784.4489,1177.0640,-0.1609,
1784.6323,1176.6376,-0.1623,
1784.6323,1176.6376,-0.1623,
1784.4489,1177.0640,-0.1609,
1784.1342,1176.4177,-0.2533,
1784.4489,1177.0640,-0.1609,
1783.9578,1176.8342,-0.2511,
1784.1342,1176.4177,-0.2533,
1784.1342,1176.4177,-0.2533,
1783.9578,1176.8342,-0.2511,
1783.6394,1176.1995,-0.3642,
1783.9578,1176.8342,-0.2511,
1783.4700,1176.6061,-0.3611,
1783.6394,1176.1995,-0.3642,
1783.6394,1176.1995,-0.3642,
1783.4700,1176.6061,-0.3611,
1783.1488,1175.9829,-0.4950,
1783.4700,1176.6061,-0.3611,
1782.9862,1176.3798,-0.4908,
1783.1488,1175.9829,-0.4950,
1783.1488,1175.9829,-0.4950,
1782.9862,1176.3798,-0.4908,
1782.6628,1175.7686,-0.6455,
1782.9862,1176.3798,-0.4908,
1782.5070,1176.1556,-0.6400,
1782.6628,1175.7686,-0.6455,
1782.6628,1175.7686,-0.6455,
1782.5070,1176.1556,-0.6400,
1782.1824,1175.5564,-0.8154,
1782.5070,1176.1556,-0.6400,
1782.0330,1175.9340,-0.8084,
1782.1824,1175.5564,-0.8154,
1782.1824,1175.5564,-0.8154,
1782.0330,1175.9340,-0.8084,
1781.7079,1175.3469,-1.0045,
1782.0330,1175.9340,-0.8084,
1781.5649,1175.7151,-0.9960,
1781.7079,1175.3469,-1.0045,
1781.7079,1175.3469,-1.0045,
1781.5649,1175.7151,-0.9960,
1781.2401,1175.1406,-1.2125,
1781.5649,1175.7151,-0.9960,
1781.1035,1175.4991,-1.2023,
1781.2401,1175.1406,-1.2125,
1781.2401,1175.1406,-1.2125,
1781.1035,1175.4991,-1.2023,
1780.7795,1174.9374,-1.4393,
1781.1035,1175.4991,-1.2023,
1780.6492,1175.2867,-1.4271,
1780.7795,1174.9374,-1.4393,
1780.7795,1174.9374,-1.4393,
1780.6492,1175.2867,-1.4271,
1780.3270,1174.7377,-1.6844,
1780.6492,1175.2867,-1.4271,
1780.2026,1175.0779,-1.6702,
1780.3270,1174.7377,-1.6844,
1780.3270,1174.7377,-1.6844,
1780.2026,1175.0779,-1.6702,
1779.8832,1174.5417,-1.9475,
1780.2026,1175.0779,-1.6702,
1779.7644,1174.8730,-1.9311,
1779.8832,1174.5417,-1.9475,
1779.8832,1174.5417,-1.9475,
1779.7644,1174.8730,-1.9311,
1779.4482,1174.3499,-2.2283,
1779.7644,1174.8730,-1.9311,
1779.3351,1174.6722,-2.2097,
1779.4482,1174.3499,-2.2283,
1779.4482,1174.3499,-2.2283,
1779.3351,1174.6722,-2.2097,
1779.0233,1174.1622,-2.5264,
1779.3351,1174.6722,-2.2097,
1778.9155,1174.4760,-2.5053,
1779.0233,1174.1622,-2.5264,
1779.0233,1174.1622,-2.5264,
1778.9155,1174.4760,-2.5053,
1778.6084,1173.9792,-2.8414,
1778.9155,1174.4760,-2.5053,
1778.5060,1174.2843,-2.8178,
1778.6084,1173.9792,-2.8414,
1778.6084,1173.9792,-2.8414,
1778.5060,1174.2843,-2.8178,
1778.2047,1173.8010,-3.1729,
1778.5060,1174.2843,-2.8178,
1778.1069,1174.0977,-3.1466,
1778.2047,1173.8010,-3.1729,
1778.2047,1173.8010,-3.1729,
1778.1069,1174.0977,-3.1466,
1777.8123,1173.6278,-3.5204,
1778.1069,1174.0977,-3.1466,
1777.7191,1173.9164,-3.4914,
1777.8123,1173.6278,-3.5204,
1777.8123,1173.6278,-3.5204,
1777.7191,1173.9164,-3.4914,
1777.4318,1173.4598,-3.8834,
1777.7191,1173.9164,-3.4914,
1777.3430,1173.7404,-3.8516,
1777.4318,1173.4598,-3.8834,
1777.4318,1173.4598,-3.8834,
1777.3430,1173.7404,-3.8516,
1777.0637,1173.2975,-4.2615,
1777.3430,1173.7404,-3.8516,
1776.9792,1173.5703,-4.2267,
1777.0637,1173.2975,-4.2615,
1777.0637,1173.2975,-4.2615,
1776.9792,1173.5703,-4.2267,
1776.7087,1173.1409,-4.6541,
1776.9792,1173.5703,-4.2267,
1776.6281,1173.4060,-4.6164,
1776.7087,1173.1409,-4.6541,
1776.7087,1173.1409,-4.6541,
1776.6281,1173.4060,-4.6164,
1776.3672,1172.9902,-5.0608,
1776.6281,1173.4060,-4.6164,
1776.2899,1173.2479,-5.0199,
1776.3672,1172.9902,-5.0608,
1776.3672,1172.9902,-5.0608,
1776.2899,1173.2479,-5.0199,
1776.0396,1172.8456,-5.4809,
1776.2899,1173.2479,-5.0199,
1775.9656,1173.0962,-5.4369,
1776.0396,1172.8456,-5.4809,
1776.0396,1172.8456,-5.4809,
1775.9656,1173.0962,-5.4369,
1775.6553,1172.9509,-5.8667,
1775.9656,1173.0962,-5.4369,
1775.8857,1173.3408,-5.3958,
1775.6553,1172.9509,-5.8667,
1775.6553,1172.9509,-5.8667,
1775.8857,1173.3408,-5.3958,
1775.5785,1173.1888,-5.8227,
1775.8857,1173.3408,-5.3958,
1775.8002,1173.5795,-5.3577,
1775.5785,1173.1888,-5.8227,
1775.4086,1173.6469,-5.7439,
1775.4736,1173.4810,-5.7714,
1775.8002,1173.5795,-5.3577,
1775.4736,1173.4810,-5.7714,
1775.4962,1173.4207,-5.7817,
1775.8002,1173.5795,-5.3577,
1775.8002,1173.5795,-5.3577,
1775.4962,1173.4207,-5.7817,
1775.5785,1173.1888,-5.8227,
1785.7495,1179.3380,0.0000,
1785.5059,1179.7694,0.0000,
1785.2736,1179.0759,-0.0098,
1785.5059,1179.7694,0.0000,
1785.0372,1179.4979,-0.0098,
1785.2736,1179.0759,-0.0098,
1785.2736,1179.0759,-0.0098,
1785.0372,1179.4979,-0.0098,
1784.7981,1178.8143,-0.0394,
1785.0372,1179.4979,-0.0098,
1784.5691,1179.2269,-0.0391,
1784.7981,1178.8143,-0.0394,
1784.7981,1178.8143,-0.0394,
1784.5691,1179.2269,-0.0391,
1784.3240,1178.5533,-0.0885,
1784.5691,1179.2269,-0.0391,
1784.1024,1178.9565,-0.0879,
1784.3240,1178.5533,-0.0885,
1784.3240,1178.5533,-0.0885,
1784.1024,1178.9565,-0.0879,
1783.8517,1178.2935,-0.1572,
1784.1024,1178.9565,-0.0879,
1783.6375,1178.6873,-0.1562,
1783.8517,1178.2935,-0.1572,
1783.8517,1178.2935,-0.1572,
1783.6375,1178.6873,-0.1562,
1783.3820,1178.0349,-0.2455,
1783.6375,1178.6873,-0.1562,
1783.1749,1178.4193,-0.2439,
1783.3820,1178.0349,-0.2455,
1783.3820,1178.0349,-0.2455,
1783.1749,1178.4193,-0.2439,
1782.9153,1177.7781,-0.3530,
1783.1749,1178.4193,-0.2439,
1782.7153,1178.1532,-0.3507,
1782.9153,1177.7781,-0.3530,
1782.9153,1177.7781,-0.3530,
1782.7153,1178.1532,-0.3507,
1782.4523,1177.5233,-0.4798,
1782.7153,1178.1532,-0.3507,
1782.2595,1177.8892,-0.4767,
1782.4523,1177.5233,-0.4798,
1782.4523,1177.5233,-0.4798,
1782.2595,1177.8892,-0.4767,
1781.9937,1177.2709,-0.6257,
1782.2595,1177.8892,-0.4767,
1781.8079,1177.6276,-0.6216,
1781.9937,1177.2709,-0.6257,
1781.9937,1177.2709,-0.6257,
1781.8079,1177.6276,-0.6216,
1781.5399,1177.0212,-0.7904,
1781.8079,1177.6276,-0.6216,
1781.3611,1177.3688,-0.7853,
1781.5399,1177.0212,-0.7904,
1781.5399,1177.0212,-0.7904,
1781.3611,1177.3688,-0.7853,
1781.0918,1176.7747,-0.9738,
1781.3611,1177.3688,-0.7853,
1780.9197,1177.1132,-0.9675,
1781.0918,1176.7747,-0.9738,
1781.0918,1176.7747,-0.9738,
1780.9197,1177.1132,-0.9675,
1780.6498,1176.5314,-1.1756,
1780.9197,1177.1132,-0.9675,
1780.4843,1176.8610,-1.1680,
1780.6498,1176.5314,-1.1756,
1780.6498,1176.5314,-1.1756,
1780.4843,1176.8610,-1.1680,
1780.2144,1176.2917,-1.3955,
1780.4843,1176.8610,-1.1680,
1780.0554,1176.6125,-1.3866,
1780.2144,1176.2917,-1.3955,
1780.2144,1176.2917,-1.3955,
1780.0554,1176.6125,-1.3866,
1779.7863,1176.0560,-1.6333,
1780.0554,1176.6125,-1.3866,
1779.6337,1176.3683,-1.6228,
1779.7863,1176.0560,-1.6333,
1779.7863,1176.0560,-1.6333,
1779.6337,1176.3683,-1.6228,
1779.3660,1175.8247,-1.8886,
1779.6337,1176.3683,-1.6228,
1779.2195,1176.1284,-1.8766,
1779.3660,1175.8247,-1.8886,
1779.3660,1175.8247,-1.8886,
1779.2195,1176.1284,-1.8766,
1778.9541,1175.5980,-2.1612,
1779.2195,1176.1284,-1.8766,
1778.8136,1175.8933,-2.1474,
1778.9541,1175.5980,-2.1612,
1778.9541,1175.5980,-2.1612,
1778.8136,1175.8933,-2.1474,
1778.5511,1175.3763,-2.4506,
1778.8136,1175.8933,-2.1474,
1778.4164,1175.6632,-2.4350,
1778.5511,1175.3763,-2.4506,
1778.5511,1175.3763,-2.4506,
1778.4164,1175.6632,-2.4350,
1778.1576,1175.1597,-2.7564,
1778.4164,1175.6632,-2.4350,
1778.0284,1175.4385,-2.7390,
1778.1576,1175.1597,-2.7564,
1778.1576,1175.1597,-2.7564,
1778.0284,1175.4385,-2.7390,
1777.7739,1174.9486,-3.0784,
1778.0284,1175.4385,-2.7390,
1777.6503,1175.2195,-3.0590,
1777.7739,1174.9486,-3.0784,
1777.7739,1174.9486,-3.0784,
1777.6503,1175.2195,-3.0590,
1777.4010,1174.7433,-3.4159,
1777.6503,1175.2195,-3.0590,
1777.2823,1175.0063,-3.3946,
1777.4010,1174.7433,-3.4159,
1777.4010,1174.7433,-3.4159,
1777.2823,1175.0063,-3.3946,
1777.0388,1174.5439,-3.7687,
1777.2823,1175.0063,-3.3946,
1776.9250,1174.7994,-3.7452,
1777.0388,1174.5439,-3.7687,
1777.0388,1174.5439,-3.7687,
1776.9250,1174.7994,-3.7452,
1776.6881,1174.3510,-4.1363,
1776.9250,1174.7994,-3.7452,
1776.5790,1174.5990,-4.1106,
1776.6881,1174.3510,-4.1363,
1776.6881,1174.3510,-4.1363,
1776.5790,1174.5990,-4.1106,
1776.3494,1174.1646,-4.5181,
1776.5790,1174.5990,-4.1106,
1776.2446,1174.4054,-4.4902,
1776.3494,1174.1646,-4.5181,
1776.3494,1174.1646,-4.5181,
1776.2446,1174.4054,-4.4902,
1776.0228,1173.9849,-4.9136,
1776.2446,1174.4054,-4.4902,
1775.9222,1174.2186,-4.8834,
1776.0228,1173.9849,-4.9136,
1776.0228,1173.9849,-4.9136,
1775.9222,1174.2186,-4.8834,
1775.7091,1173.8121,-5.3224,
1775.9222,1174.2186,-4.8834,
1775.6124,1174.0392,-5.2899,
1775.7091,1173.8121,-5.3224,
1785.9855,1178.8979,-0.0000,
1785.7495,1179.3380,0.0000,
1785.5021,1178.6456,-0.0099,
1785.7495,1179.3380,0.0000,
1785.2736,1179.0759,-0.0098,
1785.5021,1178.6456,-0.0099,
1785.5021,1178.6456,-0.0099,
1785.2736,1179.0759,-0.0098,
1785.0194,1178.3936,-0.0396,
1785.2736,1179.0759,-0.0098,
1784.7981,1178.8143,-0.0394,
1785.0194,1178.3936,-0.0396,
1785.0194,1178.3936,-0.0396,
1784.7981,1178.8143,-0.0394,
1784.5380,1178.1422,-0.0891,
1784.7981,1178.8143,-0.0394,
1784.3240,1178.5533,-0.0885,
1784.5380,1178.1422,-0.0891,
1784.5380,1178.1422,-0.0891,
1784.3240,1178.5533,-0.0885,
1784.0585,1177.8917,-0.1584,
1784.3240,1178.5533,-0.0885,
1783.8517,1178.2935,-0.1572,
1784.0585,1177.8917,-0.1584,
1784.0585,1177.8917,-0.1584,
1783.8517,1178.2935,-0.1572,
1783.5815,1177.6427,-0.2472,
1783.8517,1178.2935,-0.1572,
1783.3820,1178.0349,-0.2455,
1783.5815,1177.6427,-0.2472,
1783.5815,1177.6427,-0.2472,
1783.3820,1178.0349,-0.2455,
1783.1078,1177.3954,-0.3555,
1783.3820,1178.0349,-0.2455,
1782.9153,1177.7781,-0.3530,
1783.1078,1177.3954,-0.3555,
1783.1078,1177.3954,-0.3555,
1782.9153,1177.7781,-0.3530,
1782.6377,1177.1499,-0.4832,
1782.9153,1177.7781,-0.3530,
1782.4523,1177.5233,-0.4798,
1782.6377,1177.1499,-0.4832,
1782.6377,1177.1499,-0.4832,
1782.4523,1177.5233,-0.4798,
1782.1722,1176.9067,-0.6301,
1782.4523,1177.5233,-0.4798,
1781.9937,1177.2709,-0.6257,
1782.1722,1176.9067,-0.6301,
1782.1722,1176.9067,-0.6301,
1781.9937,1177.2709,-0.6257,
1781.7117,1176.6663,-0.7960,
1781.9937,1177.2709,-0.6257,
1781.5399,1177.0212,-0.7904,
1781.7117,1176.6663,-0.7960,
1781.7117,1176.6663,-0.7960,
1781.5399,1177.0212,-0.7904,
1781.2568,1176.4288,-0.9806,
1781.5399,1177.0212,-0.7904,
1781.0918,1176.7747,-0.9738,
1781.2568,1176.4288,-0.9806,
1781.2568,1176.4288,-0.9806,
1781.0918,1176.7747,-0.9738,
1780.8082,1176.1946,-1.1838,
1781.0918,1176.7747,-0.9738,
1780.6498,1176.5314,-1.1756,
1780.8082,1176.1946,-1.1838,
1780.8082,1176.1946,-1.1838,
1780.6498,1176.5314,-1.1756,
1780.3665,1175.9637,-1.4052,
1780.6498,1176.5314,-1.1756,
1780.2144,1176.2917,-1.3955,
1780.3665,1175.9637,-1.4052,
1780.3665,1175.9637,-1.4052,
1780.2144,1176.2917,-1.3955,
1779.9320,1175.7371,-1.6447,
1780.2144,1176.2917,-1.3955,
1779.7863,1176.0560,-1.6333,
1779.9320,1175.7371,-1.6447,
1779.9320,1175.7371,-1.6447,
1779.7863,1176.0560,-1.6333,
1779.5057,1175.5143,-1.9017,
1779.7863,1176.0560,-1.6333,
1779.3660,1175.8247,-1.8886,
1779.5057,1175.5143,-1.9017,
1779.5057,1175.5143,-1.9017,
1779.3660,1175.8247,-1.8886,
1779.0879,1175.2961,-2.1761,
1779.3660,1175.8247,-1.8886,
1778.9541,1175.5980,-2.1612,
1779.0879,1175.2961,-2.1761,
1779.0879,1175.2961,-2.1761,
1778.9541,1175.5980,-2.1612,
1778.6792,1175.0828,-2.4674,
1778.9541,1175.5980,-2.1612,
1778.5511,1175.3763,-2.4506,
1778.6792,1175.0828,-2.4674,
1778.6792,1175.0828,-2.4674,
1778.5511,1175.3763,-2.4506,
1778.2803,1174.8744,-2.7753,
1778.5511,1175.3763,-2.4506,
1778.1576,1175.1597,-2.7564,
1778.2803,1174.8744,-2.7753,
1778.2803,1174.8744,-2.7753,
1778.1576,1175.1597,-2.7564,
1777.8915,1174.6714,-3.0994,
1778.1576,1175.1597,-2.7564,
1777.7739,1174.9486,-3.0784,
1777.8915,1174.6714,-3.0994,
1777.8915,1174.6714,-3.0994,
1777.7739,1174.9486,-3.0784,
1777.5134,1174.4740,-3.4392,
1777.7739,1174.9486,-3.0784,
1777.4010,1174.7433,-3.4159,
1777.5134,1174.4740,-3.4392,
1777.5134,1174.4740,-3.4392,
1777.4010,1174.7433,-3.4159,
1777.1465,1174.2825,-3.7943,
1777.4010,1174.7433,-3.4159,
1777.0388,1174.5439,-3.7687,
1777.1465,1174.2825,-3.7943,
1777.1465,1174.2825,-3.7943,
1777.0388,1174.5439,-3.7687,
1776.7913,1174.0968,-4.1641,
1777.0388,1174.5439,-3.7687,
1776.6881,1174.3510,-4.1363,
1776.7913,1174.0968,-4.1641,
1776.7913,1174.0968,-4.1641,
1776.6881,1174.3510,-4.1363,
1776.4481,1173.9177,-4.5484,
1776.6881,1174.3510,-4.1363,
1776.3494,1174.1646,-4.5181,
1776.4481,1173.9177,-4.5484,
1776.4481,1173.9177,-4.5484,
1776.3494,1174.1646,-4.5181,
1776.1177,1173.7451,-4.9464,
1776.3494,1174.1646,-4.5181,
1776.0228,1173.9849,-4.9136,
1776.1177,1173.7451,-4.9464,
1776.1177,1173.7451,-4.9464,
1776.0228,1173.9849,-4.9136,
1775.8002,1173.5795,-5.3577,
1776.0228,1173.9849,-4.9136,
1775.7091,1173.8121,-5.3224,
1775.8002,1173.5795,-5.3577,
1775.8002,1173.5795,-5.3577,
1775.7091,1173.8121,-5.3224,
1775.4086,1173.6469,-5.7439,
1775.7091,1173.8121,-5.3224,
1775.6124,1174.0392,-5.2899,
1775.4086,1173.6469,-5.7439,
1775.2173,1174.0822,-5.6771,
1775.2472,1174.0187,-5.6863,
1775.6124,1174.0392,-5.2899,
1775.2472,1174.0187,-5.6863,
1775.3157,1173.8672,-5.7090,
1775.6124,1174.0392,-5.2899,
1775.6124,1174.0392,-5.2899,
1775.3157,1173.8672,-5.7090,
1775.4086,1173.6469,-5.7439,
1785.2546,1180.1926,0.0000,
1784.9958,1180.6074,-0.0000,
1784.7933,1179.9119,-0.0097,
1784.9958,1180.6074,-0.0000,
1784.5421,1180.3175,-0.0097,
1784.7933,1179.9119,-0.0097,
1784.7933,1179.9119,-0.0097,
1784.5421,1180.3175,-0.0097,
1784.3328,1179.6313,-0.0389,
1784.5421,1180.3175,-0.0097,
1784.0890,1180.0278,-0.0387,
1784.3328,1179.6313,-0.0389,
1784.3328,1179.6313,-0.0389,
1784.0890,1180.0278,-0.0387,
1783.8733,1179.3517,-0.0874,
1784.0890,1180.0278,-0.0387,
1783.6370,1179.7390,-0.0869,
1783.8733,1179.3517,-0.0874,
1783.8733,1179.3517,-0.0874,
1783.6370,1179.7390,-0.0869,
1783.4158,1179.0731,-0.1553,
1783.6370,1179.7390,-0.0869,
1783.1868,1179.4512,-0.1544,
1783.4158,1179.0731,-0.1553,
1783.4158,1179.0731,-0.1553,
1783.1868,1179.4512,-0.1544,
1782.9606,1178.7959,-0.2424,
1783.1868,1179.4512,-0.1544,
1782.7389,1179.1650,-0.2411,
1782.9606,1178.7959,-0.2424,
1782.9606,1178.7959,-0.2424,
1782.7389,1179.1650,-0.2411,
1782.5083,1178.5206,-0.3486,
1782.7389,1179.1650,-0.2411,
1782.2939,1178.8806,-0.3467,
1782.5083,1178.5206,-0.3486,
1782.5083,1178.5206,-0.3486,
1782.2939,1178.8806,-0.3467,
1782.0596,1178.2474,-0.4739,
1782.2939,1178.8806,-0.3467,
1781.8525,1178.5984,-0.4713,
1782.0596,1178.2474,-0.4739,
1782.0596,1178.2474,-0.4739,
1781.8525,1178.5984,-0.4713,
1781.6149,1177.9768,-0.6179,
1781.8525,1178.5984,-0.4713,
1781.4150,1178.3188,-0.6146,
1781.6149,1177.9768,-0.6179,
1781.6149,1177.9768,-0.6179,
1781.4150,1178.3188,-0.6146,
1781.1752,1177.7091,-0.7806,
1781.4150,1178.3188,-0.6146,
1780.9822,1178.0421,-0.7764,
1781.1752,1177.7091,-0.7806,
1781.1752,1177.7091,-0.7806,
1780.9822,1178.0421,-0.7764,
1780.7405,1177.4446,-0.9618,
1780.9822,1178.0421,-0.7764,
1780.5546,1177.7688,-0.9566,
1780.7405,1177.4446,-0.9618,
1780.7405,1177.4446,-0.9618,
1780.5546,1177.7688,-0.9566,
1780.3118,1177.1835,-1.1611,
1780.5546,1177.7688,-0.9566,
1780.1327,1177.4991,-1.1548,
1780.3118,1177.1835,-1.1611,
1780.3118,1177.1835,-1.1611,
1780.1327,1177.4991,-1.1548,
1779.8895,1176.9265,-1.3784,
1780.1327,1177.4991,-1.1548,
1779.7169,1177.2335,-1.3709,
1779.8895,1176.9265,-1.3784,
1779.8895,1176.9265,-1.3784,
1779.7169,1177.2335,-1.3709,
1779.4741,1176.6737,-1.6133,
1779.7169,1177.2335,-1.3709,
1779.3082,1176.9723,-1.6046,
1779.4741,1176.6737,-1.6133,
1779.4741,1176.6737,-1.6133,
1779.3082,1176.9723,-1.6046,
1779.0663,1176.4253,-1.8656,
1779.3082,1176.9723,-1.6046,
1778.9066,1176.7156,-1.8556,
1779.0663,1176.4253,-1.8656,
1779.0663,1176.4253,-1.8656,
1778.9066,1176.7156,-1.8556,
1778.6665,1176.1819,-2.1349,
1778.9066,1176.7156,-1.8556,
1778.5129,1176.4640,-2.1235,
1778.6665,1176.1819,-2.1349,
1778.6665,1176.1819,-2.1349,
1778.5129,1176.4640,-2.1235,
1778.2753,1175.9437,-2.4208,
1778.5129,1176.4640,-2.1235,
1778.1277,1176.2177,-2.4080,
1778.2753,1175.9437,-2.4208,
1778.2753,1175.9437,-2.4208,
1778.1277,1176.2177,-2.4080,
1777.8929,1175.7111,-2.7231,
1778.1277,1176.2177,-2.4080,
1777.7512,1175.9771,-2.7087,
1777.8929,1175.7111,-2.7231,
1777.8929,1175.7111,-2.7231,
1777.7512,1175.9771,-2.7087,
1777.5203,1175.4840,-3.0413,
1777.7512,1175.9771,-2.7087,
1777.3842,1175.7426,-3.0253,
1777.5203,1175.4840,-3.0413,
1777.5203,1175.4840,-3.0413,
1777.3842,1175.7426,-3.0253,
1777.1576,1175.2633,-3.3750,
1777.3842,1175.7426,-3.0253,
1777.0267,1175.5142,-3.3573,
1777.1576,1175.2633,-3.3750,
1777.1576,1175.2633,-3.3750,
1777.0267,1175.5142,-3.3573,
1776.8054,1175.0488,-3.7238,
1777.0267,1175.5142,-3.3573,
1776.6798,1175.2922,-3.7043,
1776.8054,1175.0488,-3.7238,
1776.8054,1175.0488,-3.7238,
1776.6798,1175.2922,-3.7043,
1776.4641,1174.8412,-4.0871,
1776.6798,1175.2922,-3.7043,
1776.3435,1175.0773,-4.0658,
1776.4641,1174.8412,-4.0871,
1776.4641,1174.8412,-4.0871,
1776.3435,1175.0773,-4.0658,
1776.1343,1174.6403,-4.4647,
1776.3435,1175.0773,-4.0658,
1776.0183,1174.8695,-4.4415,
1776.1343,1174.6403,-4.4647,
1776.1343,1174.6403,-4.4647,
1776.0183,1174.8695,-4.4415,
1775.8163,1174.4467,-4.8558,
1776.0183,1174.8695,-4.4415,
1775.7047,1174.6692,-4.8308,
1775.8163,1174.4467,-4.8558,
1775.8163,1174.4467,-4.8558,
1775.7047,1174.6692,-4.8308,
1775.5105,1174.2606,-5.2602,
1775.7047,1174.6692,-4.8308,
1775.4032,1174.4764,-5.2332,
1775.5105,1174.2606,-5.2602,
1784.9958,1180.6074,-0.0000,
1784.7295,1181.0143,0.0000,
1784.5421,1180.3175,-0.0097,
1784.7295,1181.0143,0.0000,
1784.2833,1180.7152,-0.0096,
1784.5421,1180.3175,-0.0097,
1784.5421,1180.3175,-0.0097,
1784.2833,1180.7152,-0.0096,
1784.0890,1180.0278,-0.0387,
1784.2833,1180.7152,-0.0096,
1783.8376,1180.4165,-0.0385,
1784.0890,1180.0278,-0.0387,
1784.0890,1180.0278,-0.0387,
1783.8376,1180.4165,-0.0385,
1783.6370,1179.7390,-0.0869,
1783.8376,1180.4165,-0.0385,
1783.3933,1180.1184,-0.0865,
1783.6370,1179.7390,-0.0869,
1783.6370,1179.7390,-0.0869,
1783.3933,1180.1184,-0.0865,
1783.1868,1179.4512,-0.1544,
1783.3933,1180.1184,-0.0865,
1782.9506,1179.8218,-0.1537,
1783.1868,1179.4512,-0.1544,
1783.1868,1179.4512,-0.1544,
1782.9506,1179.8218,-0.1537,
1782.7389,1179.1650,-0.2411,
1782.9506,1179.8218,-0.1537,
1782.5101,1179.5265,-0.2399,
1782.7389,1179.1650,-0.2411,
1782.7389,1179.1650,-0.2411,
1782.5101,1179.5265,-0.2399,
1782.2939,1178.8806,-0.3467,
1782.5101,1179.5265,-0.2399,
1782.0725,1179.2330,-0.3450,
1782.2939,1178.8806,-0.3467,
1782.2939,1178.8806,-0.3467,
1782.0725,1179.2330,-0.3450,
1781.8525,1178.5984,-0.4713,
1782.0725,1179.2330,-0.3450,
1781.6383,1178.9420,-0.4690,
1781.8525,1178.5984,-0.4713,
1781.8525,1178.5984,-0.4713,
1781.6383,1178.9420,-0.4690,
1781.4150,1178.3188,-0.6146,
1781.6383,1178.9420,-0.4690,
1781.2080,1178.6536,-0.6116,
1781.4150,1178.3188,-0.6146,
1781.4150,1178.3188,-0.6146,
1781.2080,1178.6536,-0.6116,
1780.9822,1178.0421,-0.7764,
1781.2080,1178.6536,-0.6116,
1780.7823,1178.3682,-0.7726,
1780.9822,1178.0421,-0.7764,
1780.9822,1178.0421,-0.7764,
1780.7823,1178.3682,-0.7726,
1780.5546,1177.7688,-0.9566,
1780.7823,1178.3682,-0.7726,
1780.3618,1178.0862,-0.9519,
1780.5546,1177.7688,-0.9566,
1780.5546,1177.7688,-0.9566,
1780.3618,1178.0862,-0.9519,
1780.1327,1177.4991,-1.1548,
1780.3618,1178.0862,-0.9519,
1779.9467,1177.8080,-1.1492,
1780.1327,1177.4991,-1.1548,
1780.1327,1177.4991,-1.1548,
1779.9467,1177.8080,-1.1492,
1779.7169,1177.2335,-1.3709,
1779.9467,1177.8080,-1.1492,
1779.5378,1177.5338,-1.3643,
1779.7169,1177.2335,-1.3709,
1779.7169,1177.2335,-1.3709,
1779.5378,1177.5338,-1.3643,
1779.3082,1176.9723,-1.6046,
1779.5378,1177.5338,-1.3643,
1779.1356,1177.2642,-1.5968,
1779.3082,1176.9723,-1.6046,
1779.3082,1176.9723,-1.6046,
1779.1356,1177.2642,-1.5968,
1778.9066,1176.7156,-1.8556,
1779.1356,1177.2642,-1.5968,
1778.7404,1176.9994,-1.8466,
1778.9066,1176.7156,-1.8556,
1778.9066,1176.7156,-1.8556,
1778.7404,1176.9994,-1.8466,
1778.5129,1176.4640,-2.1235,
1778.7404,1176.9994,-1.8466,
1778.3531,1176.7397,-2.1132,
1778.5129,1176.4640,-2.1235,
1778.5129,1176.4640,-2.1235,
